No,smi_mol1,smi_mol2,smi_mol3,smi_mol4,smi_mol5,smi_mol6,smi_mol7,smi_mol8,smi_mol9,smi_mol10,smi_mol11,smi_mol12,smi_mol13,x_mol_1,x_mol_2,x_mol_3,x_mol_4,x_mol_5,x_mol_6,x_mol_7,x_mol_8,x_mol_9,x_mol_10,x_mol_11,x_mol_12,x_mol_13,Mole/Weight/Volume Fraction,CN,DCN or ICN,Method,Device,Comments,Reference,can_smi_1,can_smi_2,can_smi_3,can_smi_4,can_smi_5,can_smi_6,can_smi_7,can_smi_8,can_smi_9,can_smi_10,can_smi_11,can_smi_12,can_smi_13,blends_str_repr
935,CC1=CC=CC=C1,CCCCCCCCCCCCCCCC,,,,,,,,,,,,0.866,0.134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,39.05,DCN,ASTM D6890,IQT,,50,Cc1ccccc1,CCCCCCCCCCCCCCCC,,,,,,,,,,,,CCCCCCCCCCCCCCCC_0.134_Cc1ccccc1_0.866_
936,CC1=CC=CC=C1,CCCCCCCCCCCCCCCC,,,,,,,,,,,,0.877,0.123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,37.09,DCN,ASTM D6890,IQT,,50,Cc1ccccc1,CCCCCCCCCCCCCCCC,,,,,,,,,,,,CCCCCCCCCCCCCCCC_0.123_Cc1ccccc1_0.877_
937,CC1=CC=CC=C1,CCCCCCCCCCCCCCCC,,,,,,,,,,,,0.887,0.113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,32.58,DCN,ASTM D6890,IQT,,50,Cc1ccccc1,CCCCCCCCCCCCCCCC,,,,,,,,,,,,CCCCCCCCCCCCCCCC_0.113_Cc1ccccc1_0.887_
938,CC1=CC=CC=C1,CCCCCCCCCCCCCCCC,,,,,,,,,,,,0.892,0.108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,27.5,DCN,ASTM D6890,IQT,,50,Cc1ccccc1,CCCCCCCCCCCCCCCC,,,,,,,,,,,,CCCCCCCCCCCCCCCC_0.108_Cc1ccccc1_0.892_
939,CCCC,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,20.64,DCN,ASTM D6890,IQT,,16,CCCC,,,,,,,,,,,,,CCCC_1.000_
940,CCCCCC,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,50.0,DCN,ASTM D6890,IQT,,51,CCCCCC,,,,,,,,,,,,,CCCCCC_1.000_
942,CCCCCCCC,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,58.2,DCN,ASTM D6890,IQT,,53,CCCCCCCC,,,,,,,,,,,,,CCCCCCCC_1.000_
943,CCCCCCCCC,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,60.9,DCN,ASTM D6890,IQT,,53,CCCCCCCCC,,,,,,,,,,,,,CCCCCCCCC_1.000_
944,CCCCCCCCCC,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,65.5,DCN,ASTM D6890,IQT,,53,CCCCCCCCCC,,,,,,,,,,,,,CCCCCCCCCC_1.000_
945,CCCCCCCCCCCC,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,72.9,DCN,ASTM D6890,IQT,,53,CCCCCCCCCCCC,,,,,,,,,,,,,CCCCCCCCCCCC_1.000_
946,CCCCCCCCCCCCCC,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,85.1,DCN,ASTM D6890,IQT,,53,CCCCCCCCCCCCCC,,,,,,,,,,,,,CCCCCCCCCCCCCC_1.000_
947,CCCCCCCCCCCCCCC,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,95.0,CN,ASTM D613,CFR engine,,54,CCCCCCCCCCCCCCC,,,,,,,,,,,,,CCCCCCCCCCCCCCC_1.000_
948,CCCCCCCCCCCCCCCC,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,100.0,CN,ASTM D613,By definition,,55,CCCCCCCCCCCCCCCC,,,,,,,,,,,,,CCCCCCCCCCCCCCCC_1.000_
949,CCCCCCCCCCCCCCCCC,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,105.0,CN,ASTM D613,CFR engine,,54,CCCCCCCCCCCCCCCCC,,,,,,,,,,,,,CCCCCCCCCCCCCCCCC_1.000_
950,CCCCCCCCCCCCCCCCCC,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,110.0,CN,ASTM D613,CFR engine,,54,CCCCCCCCCCCCCCCCCC,,,,,,,,,,,,,CCCCCCCCCCCCCCCCCC_1.000_
952,CCCC(C)C,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,34.5,DCN,ASTM D6890,IQT,,53,CCCC(C)C,,,,,,,,,,,,,CCCC(C)C_1.000_
953,CCC(C)CC,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,30.7,DCN,ASTM D6890,IQT,,16,CCC(C)CC,,,,,,,,,,,,,CCC(C)CC_1.000_
954,CCC(C)(C)C,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,24.4,DCN,ASTM D6890,IQT,,53,CCC(C)(C)C,,,,,,,,,,,,,CCC(C)(C)C_1.000_
955,CCCCC(C)C,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,43.5,DCN,ASTM D6890,IQT,,53,CCCCC(C)C,,,,,,,,,,,,,CCCCC(C)C_1.000_
956,CCCC(C)CC,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,42.0,DCN,ASTM D6890,IQT,,16,CCCC(C)CC,,,,,,,,,,,,,CCCC(C)CC_1.000_
957,CCC(CC)CC,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,34.1,DCN,ASTM D6890,IQT,,53,CCC(CC)CC,,,,,,,,,,,,,CCC(CC)CC_1.000_
958,CC(C)CC(C)C,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,28.2,DCN,ASTM D6890,IQT,,16,CC(C)CC(C)C,,,,,,,,,,,,,CC(C)CC(C)C_1.000_
959,CCC(C)C(C)C,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,21.7,DCN,ASTM D6890,IQT,,16,CCC(C)C(C)C,,,,,,,,,,,,,CCC(C)C(C)C_1.000_
961,CCCCCC(C)C,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,52.6,DCN,ASTM D6890,IQT,,53,CCCCCC(C)C,,,,,,,,,,,,,CCCCCC(C)C_1.000_
962,CCCCC(C)CC,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,45.0,DCN,ASTM D6890,IQT,,56,CCCCC(C)CC,,,,,,,,,,,,,CCCCC(C)CC_1.000_
964,CCC(C)CCCC(C)C,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,51.7,DCN,ASTM D6890,IQT,,53,CCC(C)CCCC(C)C,,,,,,,,,,,,,CCC(C)CCCC(C)C_1.000_
966,CCCC(C)CCCC(C)CCCC(C)C,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,60.85,DCN,ASTM D6890,IQT,,58,CCCC(C)CCCC(C)CCCC(C)C,,,,,,,,,,,,,CCCC(C)CCCC(C)CCCC(C)C_1.000_
967,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,15.0,CN,ASTM D613,By definition,,55,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,,,,,,,,,,,,,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C_1.000_
968,CCCCCCCCCCCCCCCC(C)C,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,91.0,DCN,ASTM D6890,IQT,,53,CCCCCCCCCCCCCCCC(C)C,,,,,,,,,,,,,CCCCCCCCCCCCCCCC(C)C_1.000_
969,CCCCCCCCCCCCCCCCC(C)C,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,104.4,DCN,ASTM D6890,IQT,,53,CCCCCCCCCCCCCCCCC(C)C,,,,,,,,,,,,,CCCCCCCCCCCCCCCCC(C)C_1.000_
970,CC(=C)C=C,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,13.0,DCN,ASTM D6890,IQT,,59,C=CC(=C)C,,,,,,,,,,,,,C=CC(=C)C_1.000_
971,CCCCC=C,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,28.9,DCN,ASTM D6890,IQT,,16,C=CCCCC,,,,,,,,,,,,,C=CCCCC_1.000_
972,CCCCCC=C,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,32.0,DCN,ASTM D6890,IQT,,53,C=CCCCCC,,,,,,,,,,,,,C=CCCCCC_1.000_
973,CC(=CC=C(C)C)C,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,19.9,DCN,ASTM D6890,IQT,,59,CC(C)=CC=C(C)C,,,,,,,,,,,,,CC(C)=CC=C(C)C_1.000_
974,CCCCCCC=C,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,40.0,DCN,ASTM D6890,IQT,,53,C=CCCCCCC,,,,,,,,,,,,,C=CCCCCCC_1.000_
975,CCCC/C=C\CC,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,38.1,DCN,ASTM D6890,IQT,,60,CC/C=C\CCCC,,,,,,,,,,,,,CC/C=C\CCCC_1.000_
976,CCCC/C=C/CC,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,34.0,DCN,ASTM D6890,IQT,,60,CC/C=C/CCCC,,,,,,,,,,,,,CC/C=C/CCCC_1.000_
977,CC(=C)CC(C)(C)C,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,8.8,DCN,ASTM D6890,IQT,,16,C=C(C)CC(C)(C)C,,,,,,,,,,,,,C=C(C)CC(C)(C)C_1.000_
978,CCCCCCCCC=C,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,49.1,DCN,ASTM D6890,IQT,,53,C=CCCCCCCCC,,,,,,,,,,,,,C=CCCCCCCCC_1.000_
979,C=CCCCCCCC=C,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,41.0,DCN,ASTM D6890,IQT,,53,C=CCCCCCCC=C,,,,,,,,,,,,,C=CCCCCCCC=C_1.000_
980,CCCCCCCCCCC=C,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,56.8,DCN,ASTM D6890,IQT,,53,C=CCCCCCCCCCC,,,,,,,,,,,,,C=CCCCCCCCCCC_1.000_
981,CCCCCCCCCCCCCCC=C,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,75.9,DCN,ASTM D6890,IQT,,53,C=CCCCCCCCCCCCCCC,,,,,,,,,,,,,C=CCCCCCCCCCCCCCC_1.000_
982,C1CCCC1,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,6.1,DCN,ASTM D6890,IQT,,53,C1CCCC1,,,,,,,,,,,,,C1CCCC1_1.000_
983,CC1CCCC1,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,17.2,DCN,ASTM D6890,IQT,,53,CC1CCCC1,,,,,,,,,,,,,CC1CCCC1_1.000_
984,C1CCCCC1,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,19.9,DCN,ASTM D6890,IQT,,16,C1CCCCC1,,,,,,,,,,,,,C1CCCCC1_1.000_
985,C1CCC=CC1,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,18.1,DCN,ASTM D6890,IQT,,59,C1=CCCCC1,,,,,,,,,,,,,C1=CCCCC1_1.000_
987,CC1CCCCC1C,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,24.0,DCN,ASTM D6890,IQT,,16,CC1CCCCC1C,,,,,,,,,,,,,CC1CCCCC1C_1.000_
988,CC1CCCC(C1)C,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,30.5,DCN,ASTM D6890,IQT,,16,CC1CCCC(C)C1,,,,,,,,,,,,,CC1CCCC(C)C1_1.000_
989,CCC1CCCCC1,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,35.8,DCN,ASTM D6890,IQT,,53,CCC1CCCCC1,,,,,,,,,,,,,CCC1CCCCC1_1.000_
990,C1CCCCCCC1,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,22.3,DCN,ASTM D6890,IQT,,53,C1CCCCCCC1,,,,,,,,,,,,,C1CCCCCCC1_1.000_
991,CC1CCC(C(C1)C)C,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,24.4,DCN,ASTM D6890,IQT,,59,CC1CCC(C)C(C)C1,,,,,,,,,,,,,CC1CCC(C)C(C)C1_1.000_
992,CC1CC(CC(C1)C)C,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,30.5,DCN,ASTM D6890,IQT,,56,CC1CC(C)CC(C)C1,,,,,,,,,,,,,CC1CC(C)CC(C)C1_1.000_
994,C1CCC2C(C1)CCC3C2CCCC3,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,38.8,DCN,ASTM D6890,IQT,,53,C1CCC2C(C1)CCC1CCCCC12,,,,,,,,,,,,,C1CCC2C(C1)CCC1CCCCC12_1.000_
995,CC(C)C1CC(CC(C1)C(C)C)C(C)C,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,25.3,DCN,ASTM D6890,IQT,,53,CC(C)C1CC(C(C)C)CC(C(C)C)C1,,,,,,,,,,,,,CC(C)C1CC(C(C)C)CC(C(C)C)C1_1.000_
996,CC1=CC=CC=C1,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,6.0,DCN,ASTM D6890,IQT,,16,Cc1ccccc1,,,,,,,,,,,,,Cc1ccccc1_1.000_
997,CCC1=CC=CC=C1,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,6.29,DCN,ASTM D6890,IQT,,16,CCc1ccccc1,,,,,,,,,,,,,CCc1ccccc1_1.000_
998,CC1=CC=CC=C1C,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,8.3,DCN,ASTM D6890,IQT,,16,Cc1ccccc1C,,,,,,,,,,,,,Cc1ccccc1C_1.000_
999,CC1=CC(=CC=C1)C,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,7.0,DCN,ASTM D6890,IQT,,16,Cc1cccc(C)c1,,,,,,,,,,,,,Cc1cccc(C)c1_1.000_
1000,CC1=CC=C(C=C1)C,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,6.19,DCN,ASTM D6890,IQT,,16,Cc1ccc(C)cc1,,,,,,,,,,,,,Cc1ccc(C)cc1_1.000_
1001,CC1=C(C(=CC=C1)C)C,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,10.14,DCN,ASTM D6890,IQT,,16,Cc1cccc(C)c1C,,,,,,,,,,,,,Cc1cccc(C)c1C_1.000_
1002,CC1=CC(=C(C=C1)C)C,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,8.9,DCN,ASTM D6890,IQT,,16,Cc1ccc(C)c(C)c1,,,,,,,,,,,,,Cc1ccc(C)c(C)c1_1.000_
1003,CC1=CC(=CC(=C1)C)C,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,8.0,DCN,ASTM D6890,IQT,,16,Cc1cc(C)cc(C)c1,,,,,,,,,,,,,Cc1cc(C)cc(C)c1_1.000_
1004,CCCCC1=CC=CC=C1,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,12.0,DCN,ASTM D6890,IQT,,59,CCCCc1ccccc1,,,,,,,,,,,,,CCCCc1ccccc1_1.000_
1005,C1CC2=CC=CC=C2C1,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,8.6,DCN,ASTM D6890,IQT,,16,c1ccc2c(c1)CCC2,,,,,,,,,,,,,c1ccc2c(c1)CCC2_1.000_
1006,C1CCC2=CC=CC=C2C1,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,9.4,DCN,ASTM D6890,IQT,,16,c1ccc2c(c1)CCCC2,,,,,,,,,,,,,c1ccc2c(c1)CCCC2_1.000_
1007,CC1=CC=CC2=CC=CC=C12,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,0.0,DCN,ASTM D613,By definition,,55,Cc1cccc2ccccc12,,,,,,,,,,,,,Cc1cccc2ccccc12_1.000_
1008,CCC1=CC(=CC(=C1)CC)CC,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,7.6,DCN,ASTM D6890,IQT,,16,CCc1cc(CC)cc(CC)c1,,,,,,,,,,,,,CCc1cc(CC)cc(CC)c1_1.000_
1009,CO,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,6.1,DCN,ASTM D6890,IQT,,21,CO,,,,,,,,,,,,,CO_1.000_
1010,CCO,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,8.0,DCN,ASTM D6890,IQT,,21,CCO,,,,,,,,,,,,,CCO_1.000_
1011,CCCO,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,8.2,DCN,ASTM D6890,IQT,,21,CCCO,,,,,,,,,,,,,CCCO_1.000_
1013,CCC(C)CO,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,11.36,DCN,ASTM D6890,IQT,,62,CCC(C)CO,,,,,,,,,,,,,CCC(C)CO_1.000_
1014,COCCO,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,15.5,DCN,ASTM D6890,IQT,,59,COCCO,,,,,,,,,,,,,COCCO_1.000_
1015,CCC(C)O,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,8.14,DCN,ASTM D6890,IQT,,21,CCC(C)O,,,,,,,,,,,,,CCC(C)O_1.000_
1016,CC(C)(C)O,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,8.11,DCN,ASTM D6890,IQT,,21,CC(C)(C)O,,,,,,,,,,,,,CC(C)(C)O_1.000_
1017,CC(COC)O,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,16.3,DCN,ASTM D6890,IQT,,59,COCC(C)O,,,,,,,,,,,,,COCC(C)O_1.000_
1018,C1CCC(C1)O,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,9.8,DCN,ASTM D6890,IQT,,59,OC1CCCC1,,,,,,,,,,,,,OC1CCCC1_1.000_
1019,CCC(C)(C)O,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,12.1,DCN,ASTM D6890,IQT,,59,CCC(C)(C)O,,,,,,,,,,,,,CCC(C)(C)O_1.000_
1020,CC(C)CCO,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,12.8,DCN,ASTM D6890,IQT,,21,CC(C)CCO,,,,,,,,,,,,,CC(C)CCO_1.000_
1021,CC(C)OCCO,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,27.8,DCN,ASTM D6890,IQT,,59,CC(C)OCCO,,,,,,,,,,,,,CC(C)OCCO_1.000_
1022,C1CCC(CC1)O,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,16.3,DCN,ASTM D6890,IQT,,59,OC1CCCCC1,,,,,,,,,,,,,OC1CCCCC1_1.000_
1023,CC(C)(CCO)OC,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,10.0,DCN,ASTM D6890,IQT,,59,COC(C)(C)CCO,,,,,,,,,,,,,COC(C)(C)CCO_1.000_
1024,CCCCCCCO,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,29.0,DCN,ASTM D6890,IQT,,53,CCCCCCCO,,,,,,,,,,,,,CCCCCCCO_1.000_
1025,CCCCCC(C)O,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,24.65,DCN,ASTM D6890,IQT,,53,CCCCCC(C)O,,,,,,,,,,,,,CCCCCC(C)O_1.000_
1026,CCCC(CCC)O,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,20.69,DCN,ASTM D6890,IQT,,53,CCCC(O)CCC,,,,,,,,,,,,,CCCC(O)CCC_1.000_
1027,COC1=CC=CC=C1O,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,19.3,DCN,ASTM D6890,IQT,,63,COc1ccccc1O,,,,,,,,,,,,,COc1ccccc1O_1.000_
1028,C1=CC=C(C=C1)CCO,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,8.0,DCN,ASTM D6890,IQT,,63,OCCc1ccccc1,,,,,,,,,,,,,OCCc1ccccc1_1.000_
1029,CC1=CC(=C(C=C1)O)OC,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,19.8,DCN,ASTM D6890,IQT,,63,COc1cc(C)ccc1O,,,,,,,,,,,,,COc1cc(C)ccc1O_1.000_
1030,COC1=C(C(=CC=C1)OC)O,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,26.0,DCN,ASTM D6890,IQT,,63,COc1cccc(OC)c1O,,,,,,,,,,,,,COc1cccc(OC)c1O_1.000_
1032,CCCCCC(CC)O,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,25.1,DCN,ASTM D6890,IQT,,53,CCCCCC(O)CC,,,,,,,,,,,,,CCCCCC(O)CC_1.000_
1034,CCCC1=CC=C(C=C1)O,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,8.6,DCN,ASTM D6890,IQT,,63,CCCc1ccc(O)cc1,,,,,,,,,,,,,CCCc1ccc(O)cc1_1.000_
1035,CCCCCCCCCO,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,46.2,CN,ASTM D613,CFR engine,,64,CCCCCCCCCO,,,,,,,,,,,,,CCCCCCCCCO_1.000_
1037,CCCCCC(CCC)O,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,28.0,DCN,ASTM D6890,IQT,,53,CCCCCC(O)CCC,,,,,,,,,,,,,CCCCCC(O)CCC_1.000_
1038,COCCOC,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,81.0,DCN,ASTM D6890,IQT,,59,COCCOC,,,,,,,,,,,,,COCCOC_1.000_
1039,C1CCOC1,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,21.9,DCN,ASTM D6890,IQT,,59,C1CCOC1,,,,,,,,,,,,,C1CCOC1_1.000_
1040,CC1CCCO1,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,21.3,DCN,ASTM D6890,IQT,,59,CC1CCCO1,,,,,,,,,,,,,CC1CCCO1_1.000_
1041,CC(C)(OC)OC,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,31.3,DCN,ASTM D6890,IQT,,59,COC(C)(C)OC,,,,,,,,,,,,,COC(C)(C)OC_1.000_
1043,COC1CCCC1,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,47.3,DCN,ASTM D6890,IQT,,59,COC1CCCC1,,,,,,,,,,,,,COC1CCCC1_1.000_
1045,COC1=CC=CC=C1,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,6.4,DCN,ASTM D6890,IQT,,63,COc1ccccc1,,,,,,,,,,,,,COc1ccccc1_1.000_
1046,CCCCCCOC,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,99.8,DCN,ASTM D6890,IQT,,53,CCCCCCOC,,,,,,,,,,,,,CCCCCCOC_1.000_
1047,CCCCOCC(C)O,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,36.1,DCN,ASTM D6890,IQT,,53,CCCCOCC(C)O,,,,,,,,,,,,,CCCCOCC(C)O_1.000_
